X,Y,OBJECTID,Site_Name,Site_Score,Site_EPA_ID,SEMS_ID,SITS_ID,Region_ID,State,City,County,Status,Longitude,Latitude,Proposed_Date,Listing_Date,Construction_Completion_Date,Construction_Completion_Number,NOID_Date,Deletion_Date,Site_Listing_Narrative,Site_Progress_Profile,Notice_of_Data_Availability,Proposed_FR_Notice,Deletion_FR_Notice,Final_FR_Notice,NOID_FR_Notice,Restoration_FR_Notice_Jumper_Pa,Site_has_had_a_Partial_Deletion,CreationDate,Creator,EditDate,Editor,ObjectId2
-81.528056,31.242222,,Brunswick Wood Preserving,54.49,GAD981024466,405622,1481,4,Georgia,Brunswick,Glynn,NPL Site,-81.528056,31.242222,12/23/1996,04/01/1997,09/27/2012,1139,,,"<a href=""https://semspub.epa.gov/src/document/04/11121371"" target=""_blank"">GAD981024466 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0405622"" target=""_blank"">Brunswick Wood Preserving</a>",,"<a href=""http://www.gpo.gov/fdsys/pkg/FR-1996-12-23/pdf/96-32352.pdf"" target=""_blank"">12/23/1996 (PDF)</a>",,"<a href=""http://www.gpo.gov/fdsys/pkg/FR-1997-04-01/pdf/97-8086.pdf"" target=""_blank"">04/01/1997 (PDF)</a>",,,No,,,,,836
-81.466667,31.166111,,Terry Creek Dredge Spoil Areas/Hercules Outfall,50.18,GAD982112658,404439,1488,4,Georgia,Brunswick,Glynn,Proposed NPL Site,-81.466667,31.166111,04/01/1997,,,0,,,"<a href=""https://semspub.epa.gov/src/document/04/11121373"" target=""_blank"">GAD982112658 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0404439"" target=""_blank"">Terry Creek Dredge Spoil Areas/Hercules Outfall</a>",,"<a href=""http://www.gpo.gov/fdsys/pkg/FR-1997-04-01/pdf/97-8087.pdf"" target=""_blank"">04/01/1997 (PDF)</a>",,,,,No,,,,,837
-84.20333,31.2225,,Camilla Wood Preserving Company,50,GAD008212409,401395,1504,4,Georgia,Camilla,Mitchell,NPL Site,-84.20333,31.2225,03/06/1998,07/28/1998,12/15/2014,1165,,,"<a href=""https://semspub.epa.gov/src/document/04/11121376"" target=""_blank"">GAD008212409 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0401395"" target=""_blank"">Camilla Wood Preserving Company</a>",,"<a href=""http://www.gpo.gov/fdsys/pkg/FR-1998-03-06/pdf/98-5726.pdf"" target=""_blank"">03/06/1998 (PDF)</a>",,"<a href=""http://www.gpo.gov/fdsys/pkg/FR-1998-07-28/pdf/98-20154.pdf"" target=""_blank"">07/28/1998 (PDF)</a>",,,No,,,,,838
-82.015139,33.421178,,Peach Orchard Road PCE Ground Water Plume,50,GAN000407449,407449,1737,4,Georgia,Augusta,Richmond,NPL Site,-82.015139,33.421178,04/27/2005,09/14/2005,09/18/2013,1151,,,"<a href=""https://semspub.epa.gov/src/document/04/11121063"" target=""_blank"">GAN000407449 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0407449"" target=""_blank"">Peach Orchard Road PCE Ground Water Plume</a>",,"<a href=""http://www.gpo.gov/fdsys/pkg/FR-2005-04-27/pdf/05-8322.pdf"" target=""_blank"">04/27/2005 (PDF)</a>",,"<a href=""http://www.gpo.gov/fdsys/pkg/FR-2005-09-14/pdf/05-18235.pdf"" target=""_blank"">09/14/2005 (PDF)</a>",,,No,,,,,839
-82.036944,33.454194,,Alternate Energy Resources,50,GAD033582461,401411,1742,4,Georgia,Augusta,Richmond,NPL Site,-82.036944,33.454194,09/14/2005,04/19/2006,09/23/2015,1175,,,"<a href=""https://semspub.epa.gov/src/document/04/11121064"" target=""_blank"">GAD033582461 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0401411"" target=""_blank"">Alternate Energy Resources</a>",,"<a href=""http://www.gpo.gov/fdsys/pkg/FR-2005-09-14/pdf/05-18236.pdf"" target=""_blank"">09/14/2005 (PDF)</a>",,"<a href=""http://www.gpo.gov/fdsys/pkg/FR-2006-04-19/pdf/06-3666.pdf"" target=""_blank"">04/19/2006 (PDF)</a>",,,No,,,,,840
-83.6516,32.773497,,Armstrong World Industries,50,GAN000410033,410033,1826,4,Georgia,Macon,Bibb,NPL Site,-83.6516,32.773497,10/21/2010,09/16/2011,,0,,,"<a href=""https://semspub.epa.gov/src/document/04/11121080"" target=""_blank"">GAN000410033 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0410033"" target=""_blank"">Armstrong World Industries</a>",,"<a href=""http://www.gpo.gov/fdsys/pkg/FR-2010-10-21/pdf/2010-26461.pdf"" target=""_blank"">10/21/2010 (PDF)</a>",,"<a href=""http://www.gpo.gov/fdsys/pkg/FR-2011-09-16/pdf/2011-23652.pdf"" target=""_blank"">09/16/2011 (PDF)</a>",,,No,,,,,841
-83.639675,32.777658,,Macon Naval Ordnance Plant,48.97,GAD003302676,405304,1860,4,Georgia,Macon,Bibb,NPL Site,-83.639675,32.777658,03/15/2012,05/24/2013,,0,,,"<a href=""https://semspub.epa.gov/src/document/04/11121091"" target=""_blank"">GAD003302676 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0405304"" target=""_blank"">Macon Naval Ordnance Plant</a>",,"<a href=""http://www.gpo.gov/fdsys/pkg/FR-2012-03-15/pdf/2012-6328.pdf"" target=""_blank"">03/15/2012 (PDF)</a>",,"<a href=""http://www.gpo.gov/fdsys/pkg/FR-2013-05-24/pdf/2013-12324.pdf"" target=""_blank"">05/24/2013 (PDF)</a>",,,No,,,,,842
-84.407278,33.766472,,Westside Lead,50,GAN000407160,407160,1963,4,Georgia,Atlanta,Fulton,NPL Site,-84.407278,33.766472,09/09/2021,03/16/2022,,0,,,"<a href=""https://semspub.epa.gov/src/document/11/402032"" target=""_blank"">GAN000407160 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0407160"" target=""_blank"">Westside Lead</a>",,"<a href=""http://www.gpo.gov/fdsys/pkg/FR-2021-09-09/pdf/2021-19192.pdf"" target=""_blank"">09/09/2021 (PDF)</a>",,"<a href=""http://www.gpo.gov/fdsys/pkg/FR-2022-03-16/pdf/2022-05397.pdf"" target=""_blank"">03/16/2022 (PDF)</a>",,,No,,,,,843
144.7474,13.439169,,Ordot Landfill,0,GUD980637649,902814,971,9,Guam,Ordot,Guam,NPL Site,144.7474,13.439169,12/30/1982,09/08/1983,09/09/1992,117,,,"<a href=""https://semspub.epa.gov/src/document/09/2400276"" target=""_blank"">GUD980637649 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0902814"" target=""_blank"">Ordot Landfill</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189619"" target=""_blank"">12/30/1982 (PDF)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189620"" target=""_blank"">09/08/1983 (PDF)</a>",,,No,,,,,844
144.897361,13.572916,,Andersen Air Force Base,50,GU6571999519,902825,1340,9,Guam,Yigo,Guam,NPL Site,144.897361,13.572916,02/07/1992,10/14/1992,,0,,,"<a href=""https://semspub.epa.gov/src/document/09/2400181"" target=""_blank"">GU6571999519 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0902825"" target=""_blank"">Andersen Air Force Base</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189653"" target=""_blank"">02/07/1992 (PDF)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189625"" target=""_blank"">10/14/1992 (PDF)</a>",,,No,,,,,845
-158.030139,21.490694,,Schofield Barracks (USARMY),28.9,HI7210090026,902923,972,9,Hawaii,Oahu,Honolulu,Deleted NPL Site,-158.030139,21.490694,07/14/1989,08/30/1990,09/23/1998,566,05/22/2000,08/10/2000,"<a href=""https://semspub.epa.gov/src/document/09/2400277"" target=""_blank"">HI7210090026 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0902923"" target=""_blank"">Schofield Barracks (USARMY)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189650"" target=""_blank"">07/14/1989 (PDF)</a>","<a href=""http://www.gpo.gov/fdsys/pkg/FR-2000-08-10/pdf/00-20120.pdf"" target=""_blank"">08/10/2000 (PDF)</a>","<a href=""https://semspub.epa.gov/src/document/11/189637"" target=""_blank"">08/30/1990 (PDF)</a>","<a href=""http://www.gpo.gov/fdsys/pkg/FR-2000-05-22/pdf/00-12520.pdf"" target=""_blank"">05/22/2000 (PDF)</a>",,No,,,,,846
-157.983333,21.388889,,Pearl Harbor Naval Complex,70.82,HI4170090076,904481,1302,9,Hawaii,Pearl Harbor,Honolulu,NPL Site,-157.983333,21.388889,07/29/1991,10/14/1992,,0,,,"<a href=""https://semspub.epa.gov/src/document/09/2400179"" target=""_blank"">HI4170090076 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0904481"" target=""_blank"">Pearl Harbor Naval Complex</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189652"" target=""_blank"">07/29/1991 (PDF)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189625"" target=""_blank"">10/14/1992 (PDF)</a>",,,No,,,,,847
-158.066667,21.458333,,Del Monte Corp. (Oahu Plantation),50,HID980637631,902876,1368,9,Hawaii,Honolulu County,Honolulu,NPL Site,-158.066667,21.458333,05/10/1993,12/16/1994,09/08/2008,1038,,,"<a href=""https://semspub.epa.gov/src/document/09/2400185"" target=""_blank"">HID980637631 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0902876"" target=""_blank"">Del Monte Corp. (Oahu Plantation)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189655"" target=""_blank"">05/10/1993 (PDF)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189639"" target=""_blank"">12/16/1994 (PDF)</a>",,,"<a href=""https://www.epa.gov/superfund/partially-deleted-national-priorities-list-npl-sites-site-name"" target=""_blank"">Yes</a>",,,,,848
-158.005138,21.519027,,Naval Computer and Telecommunications Area Master Station Eastern Pacific,50,HI0170090054,902904,1429,9,Hawaii,Oahu,Honolulu,NPL Site,-158.005138,21.519027,01/18/1994,05/31/1994,,0,,,"<a href=""https://semspub.epa.gov/src/document/09/2400188"" target=""_blank"">HI0170090054 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0902904"" target=""_blank"">Naval Computer and Telecommunications Area Master Station Eastern Pacific</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189657"" target=""_blank"">01/18/1994 (PDF)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189638"" target=""_blank"">05/31/1994 (PDF)</a>",,,No,,,,,849
-95.813331,41.143331,,Aidex Corp.,0,IAD042581256,700155,805,7,Iowa,Council Bluffs,Mills,Deleted NPL Site,-95.813331,41.143331,12/30/1982,09/08/1983,06/30/1992,101,08/12/1993,10/21/1993,"<a href=""https://semspub.epa.gov/src/document/07/30296168"" target=""_blank"">IAD042581256 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0700155"" target=""_blank"">Aidex Corp.</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189619"" target=""_blank"">12/30/1982 (PDF)</a>","<a href=""https://semspub.epa.gov/src/document/07/30296235"" target=""_blank"">10/21/1993 (PDF)</a>","<a href=""https://semspub.epa.gov/src/document/11/189620"" target=""_blank"">09/08/1983 (PDF)</a>","<a href=""https://semspub.epa.gov/src/document/07/30296047"" target=""_blank"">08/12/1993 (PDF)</a>",,No,,,,,850
-93.636,41.5781,,Des Moines TCE,42.28,IAD980687933,700316,806,7,Iowa,Des Moines,Polk,NPL Site,-93.636,41.5781,12/30/1982,09/08/1983,09/21/1998,541,,,"<a href=""https://semspub.epa.gov/src/document/07/30296169"" target=""_blank"">IAD980687933 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0700316"" target=""_blank"">Des Moines TCE</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189619"" target=""_blank"">12/30/1982 (PDF)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189620"" target=""_blank"">09/08/1983 (PDF)</a>",,,No,,,,,851
-92.6696,43.058,,LaBounty Site,70.73,IAD980631063,700286,807,7,Iowa,Charles City,Floyd,Deleted NPL Site,-92.6696,43.058,12/30/1982,09/08/1983,12/30/1988,32,08/10/1993,10/06/1993,"<a href=""https://semspub.epa.gov/src/document/07/30296170"" target=""_blank"">IAD980631063 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0700286"" target=""_blank"">LaBounty Site</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189619"" target=""_blank"">12/30/1982 (PDF)</a>","<a href=""https://semspub.epa.gov/src/document/07/30296234"" target=""_blank"">10/06/1993 (PDF)</a>","<a href=""https://semspub.epa.gov/src/document/11/189620"" target=""_blank"">09/08/1983 (PDF)</a>","<a href=""https://semspub.epa.gov/src/document/07/30296046"" target=""_blank"">08/10/1993 (PDF)</a>",,No,,,,,852
-92.893061,41.746811,,Midwest Manufacturing/North Farm,32.04,IAD069625655,700185,808,7,Iowa,Kellogg,Jasper,NPL Site,-92.893061,41.746811,09/18/1985,06/10/1986,02/18/1997,423,,,"<a href=""https://semspub.epa.gov/src/document/07/30296171"" target=""_blank"">IAD069625655 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0700185"" target=""_blank"">Midwest Manufacturing/North Farm</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189643"" target=""_blank"">09/18/1985 (PDF)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189628"" target=""_blank"">06/10/1986 (PDF)</a>",,,"<a href=""https://www.epa.gov/superfund/partially-deleted-national-priorities-list-npl-sites-site-name"" target=""_blank"">Yes</a>",,,,,853
-96.193339,42.934439,,Vogel Paint & Wax Co.,31.45,IAD980630487,700237,812,7,Iowa,Orange City,Sioux,NPL Site,-96.193339,42.934439,10/15/1984,06/10/1986,08/19/1994,247,,,"<a href=""https://semspub.epa.gov/src/document/07/30296175"" target=""_blank"">IAD980630487 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0700237"" target=""_blank"">Vogel Paint & Wax Co.</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189641"" target=""_blank"">10/15/1984 (PDF)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189628"" target=""_blank"">06/10/1986 (PDF)</a>",,,No,,,,,854
-90.292639,41.787781,,Lawrence Todtz Farm,52.11,IAD000606038,700039,814,7,Iowa,Camanche,Clinton,NPL Site,-90.292639,41.787781,09/18/1985,06/10/1986,09/11/1991,55,,,"<a href=""https://semspub.epa.gov/src/document/07/30296177"" target=""_blank"">IAD000606038 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0700039"" target=""_blank"">Lawrence Todtz Farm</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189643"" target=""_blank"">09/18/1985 (PDF)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189628"" target=""_blank"">06/10/1986 (PDF)</a>",,,No,,,,,855
-92.6631,43.0563,,Shaw Avenue Dump,30.01,IAD980630560,700244,815,7,Iowa,Charles City,Floyd,NPL Site,-92.6631,43.0563,09/18/1985,07/22/1987,03/30/2001,763,,,"<a href=""https://semspub.epa.gov/src/document/07/30296178"" target=""_blank"">IAD980630560 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0700244"" target=""_blank"">Shaw Avenue Dump</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189643"" target=""_blank"">09/18/1985 (PDF)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189629"" target=""_blank"">07/22/1987 (PDF)</a>",,,"<a href=""https://www.epa.gov/superfund/partially-deleted-national-priorities-list-npl-sites-site-name"" target=""_blank"">Yes</a>",,,,,856
-92.409719,41.0025,,John Deere (Ottumwa Works Landfills),42.32,IAD005291182,700110,817,7,Iowa,Ottumwa,Wapello,Deleted NPL Site,-92.409719,41.0025,06/24/1988,02/21/1990,08/28/1992,111,11/22/2000,01/22/2001,"<a href=""https://semspub.epa.gov/src/document/07/30296180"" target=""_blank"">IAD005291182 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0700110"" target=""_blank"">John Deere (Ottumwa Works Landfills)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189648"" target=""_blank"">06/24/1988 (PDF)</a>","<a href=""http://www.gpo.gov/fdsys/pkg/FR-2000-11-22/pdf/00-29642.pdf"" target=""_blank"">01/22/2001 (PDF)</a>","<a href=""https://semspub.epa.gov/src/document/11/189635"" target=""_blank"">02/21/1990 (PDF)</a>","<a href=""http://www.gpo.gov/fdsys/pkg/FR-2000-11-22/pdf/00-29643.pdf"" target=""_blank"">11/22/2000 (PDF)</a>",,No,,,,,857
-95.249111,41.036444,,Red Oak City Landfill,34.13,IAD980632509,700297,818,7,Iowa,Red Oak,Montgomery,Deleted NPL Site,-95.249111,41.036444,06/10/1986,03/31/1989,06/21/2001,771,07/26/2005,09/26/2005,"<a href=""https://semspub.epa.gov/src/document/07/30296181"" target=""_blank"">IAD980632509 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0700297"" target=""_blank"">Red Oak City Landfill</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189644"" target=""_blank"">06/10/1986 (PDF)</a>","<a href=""http://www.gpo.gov/fdsys/pkg/FR-2005-07-26/pdf/05-14608.pdf"" target=""_blank"">09/26/2005 (PDF)</a>","<a href=""https://semspub.epa.gov/src/document/11/189631"" target=""_blank"">03/31/1989 (PDF)</a>","<a href=""http://www.gpo.gov/fdsys/pkg/FR-2005-07-26/pdf/05-14609.pdf"" target=""_blank"">07/26/2005 (PDF)</a>",,No,,,,,858
-93.205,43.175,,Northwestern States Portland Cement Co.,57.8,IAD980852461,700324,819,7,Iowa,Mason City,Cerro Gordo,Deleted NPL Site,-93.205,43.175,06/24/1988,08/30/1990,12/23/1993,224,10/19/1994,08/31/1995,"<a href=""https://semspub.epa.gov/src/document/07/30296182"" target=""_blank"">IAD980852461 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0700324"" target=""_blank"">Northwestern States Portland Cement Co.</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189648"" target=""_blank"">06/24/1988 (PDF)</a>","<a href=""http://www.gpo.gov/fdsys/pkg/FR-1995-08-31/pdf/95-21407.pdf"" target=""_blank"">08/31/1995 (PDF)</a>","<a href=""https://semspub.epa.gov/src/document/11/189637"" target=""_blank"">08/30/1990 (PDF)</a>","<a href=""https://semspub.epa.gov/src/document/07/30296050"" target=""_blank"">10/19/1994 (PDF)</a>",,No,,,,,859
-96.352219,42.3375,,Mid-America Tanning Co.,47.91,IAD085824688,700204,1046,7,Iowa,Sergeant Bluff,Woodbury,Deleted NPL Site,-96.352219,42.3375,06/24/1988,03/31/1989,09/12/2000,713,07/26/2004,09/24/2004,"<a href=""https://semspub.epa.gov/src/document/07/30296215"" target=""_blank"">IAD085824688 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0700204"" target=""_blank"">Mid-America Tanning Co.</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189648"" target=""_blank"">06/24/1988 (PDF)</a>","<a href=""http://www.gpo.gov/fdsys/pkg/FR-2004-07-26/pdf/04-16726.pdf"" target=""_blank"">09/24/2004 (PDF)</a>","<a href=""https://semspub.epa.gov/src/document/11/189631"" target=""_blank"">03/31/1989 (PDF)</a>","<a href=""http://www.gpo.gov/fdsys/pkg/FR-2004-07-26/pdf/04-16727.pdf"" target=""_blank"">07/26/2004 (PDF)</a>",,No,,,,,860
-92.680781,43.085,,White Farm Equipment Co. Dump,43.4,IAD065210734,700181,1062,7,Iowa,Charles City,Floyd,Deleted NPL Site,-92.680781,43.085,06/24/1988,08/30/1990,09/08/1995,314,09/07/2000,10/30/2000,"<a href=""https://semspub.epa.gov/src/document/07/30296216"" target=""_blank"">IAD065210734 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0700181"" target=""_blank"">White Farm Equipment Co. Dump</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189648"" target=""_blank"">06/24/1988 (PDF)</a>","<a href=""http://www.gpo.gov/fdsys/pkg/FR-2000-10-30/pdf/00-27578.pdf"" target=""_blank"">10/30/2000 (PDF)</a>","<a href=""https://semspub.epa.gov/src/document/11/189637"" target=""_blank"">08/30/1990 (PDF)</a>","<a href=""http://www.gpo.gov/fdsys/pkg/FR-2000-09-07/pdf/00-22814.pdf"" target=""_blank"">09/07/2000 (PDF)</a>",,No,,,,,861
